0.0,0.0,0.0,14.577996254,185.476791382,50.8595733643,0.0,0.0,0.0,-0.302127838135,0.806396961212,0.508372604847,/Gesture-2-1707602644/1707602651.8.png
0.0,0.0,0.0,31.2326469421,202.210678101,35.379940033,0.0,0.0,0.0,-0.419555544853,0.681538820267,0.599564790726,/Gesture-2-1707602644/1707602652.06.png
0.0,0.0,0.0,17.084230423,185.084350586,52.6306304932,0.0,0.0,0.0,-0.00304298545234,0.835776627064,0.549061179161,/Gesture-2-1707602644/1707602652.33.png
0.0,0.0,0.0,7.70493412018,179.746795654,87.3780975342,0.0,0.0,0.0,0.0508689396083,0.79847329855,0.599877297878,/Gesture-2-1707602644/1707602652.6.png
0.0,0.0,0.0,23.6425247192,181.598983765,62.7358512878,0.0,0.0,0.0,0.314425736666,0.784458398819,0.534566640854,/Gesture-2-1707602644/1707602652.86.png
0.0,0.0,0.0,31.2080898285,196.781509399,46.6199264526,0.0,0.0,0.0,0.288699626923,0.79335385561,0.535949766636,/Gesture-2-1707602644/1707602653.12.png
0.0,0.0,0.0,15.4769582748,186.121078491,53.4132804871,0.0,0.0,0.0,-0.0269183199853,0.921666920185,0.387047201395,/Gesture-2-1707602644/1707602653.39.png
0.0,0.0,0.0,12.0837049484,187.493667603,52.9413070679,0.0,0.0,0.0,-0.186498746276,0.866267204285,0.463464528322,/Gesture-2-1707602644/1707602653.65.png
0.0,0.0,0.0,25.6184043884,198.493835449,38.3206481934,0.0,0.0,0.0,-0.0491829253733,0.820003449917,0.570241510868,/Gesture-2-1707602644/1707602653.92.png
0.0,0.0,0.0,21.0651130676,189.203475952,56.2380332947,0.0,0.0,0.0,-0.245792418718,0.82514500618,0.508647024632,/Gesture-2-1707602644/1707602654.19.png
0.0,0.0,0.0,11.7601251602,182.591690063,55.7625579834,0.0,0.0,0.0,-0.22509098053,0.913231313229,0.339621335268,/Gesture-2-1707602644/1707602654.45.png
0.0,0.0,0.0,21.7548503876,195.988464355,37.9708213806,0.0,0.0,0.0,-0.303861320019,0.795138239861,0.524808049202,/Gesture-2-1707602644/1707602654.72.png
0.0,0.0,0.0,18.316110611,195.96824646,35.1620330811,0.0,0.0,0.0,-0.233577474952,0.818614065647,0.524702370167,/Gesture-2-1707602644/1707602654.98.png
0.0,0.0,0.0,8.98754882812,192.624649048,31.9415683746,0.0,0.0,0.0,-0.261549532413,0.92926967144,0.260863393545,/Gesture-2-1707602644/1707602655.25.png
0.0,0.0,0.0,17.6547317505,198.330230713,36.1551704407,0.0,0.0,0.0,-0.423655837774,0.811603784561,0.402262359858,/Gesture-2-1707602644/1707602655.51.png
0.0,0.0,0.0,8.41927814484,185.025192261,43.8282814026,0.0,0.0,0.0,-0.073919467628,0.940058112144,0.33290630579,/Gesture-2-1707602644/1707602655.78.png
0.0,0.0,0.0,7.51482486725,194.201828003,48.1174621582,0.0,0.0,0.0,-0.225462734699,0.926008999348,0.302777022123,/Gesture-2-1707602644/1707602656.04.png
0.0,0.0,0.0,13.4267234802,149.220825195,96.5340423584,0.0,0.0,0.0,-0.16264346242,0.980964660645,-0.106091730297,/Gesture-2-1707602644/1707602656.31.png
0.0,0.0,0.0,41.3986282349,235.14100647,58.061756134,0.0,0.0,0.0,-0.555114150047,0.831558525562,0.0189389716834,/Gesture-2-1707602644/1707602656.58.png
0.0,0.0,0.0,6.03813266754,258.596435547,38.6530685425,0.0,0.0,0.0,0.313693612814,-0.850413560867,-0.422366023064,/Gesture-2-1707602644/1707602656.84.png
0.0,0.0,0.0,-23.9280567169,232.12928772,89.3092193604,0.0,0.0,0.0,-0.403361171484,0.915035307407,0.00318554136902,/Gesture-2-1707602644/1707602657.11.png
0.0,0.0,0.0,14.3640222549,221.427093506,101.512107849,0.0,0.0,0.0,-0.0221867822111,0.999734401703,-0.00623718369752,/Gesture-2-1707602644/1707602657.37.png
0.0,0.0,0.0,15.4348020554,217.3175354,113.843856812,0.0,0.0,0.0,-0.0365623794496,0.999319314957,-0.00490645878017,/Gesture-2-1707602644/1707602657.64.png
0.0,0.0,0.0,7.29090738297,253.965682983,100.389595032,0.0,0.0,0.0,-0.0158724281937,0.972852051258,0.23088298738,/Gesture-2-1707602644/1707602657.91.png
0.0,0.0,0.0,1.55938899517,205.792694092,91.9830856323,0.0,0.0,0.0,-0.63320595026,-0.771027982235,0.0675723478198,/Gesture-2-1707602644/1707602658.17.png
0.0,0.0,0.0,24.2418231964,236.118896484,110.969619751,0.0,0.0,0.0,-0.126493856311,0.984060764313,0.124995060265,/Gesture-2-1707602644/1707602658.44.png
0.0,0.0,0.0,36.997013092,286.506988525,138.712814331,0.0,0.0,0.0,-0.840226948261,0.235975295305,0.488195002079,/Gesture-2-1707602644/1707602658.7.png
0.0,0.0,0.0,46.5848579407,246.137145996,134.661224365,0.0,0.0,0.0,-0.173371002078,0.977115154266,0.12324141711,/Gesture-2-1707602644/1707602658.96.png
0.0,0.0,0.0,101.174575806,282.019744873,149.643081665,0.0,0.0,0.0,-0.188746318221,0.914224803448,0.358563512564,/Gesture-2-1707602644/1707602659.23.png
0.0,0.0,0.0,63.884929657,222.852081299,106.86529541,0.0,0.0,0.0,-0.254018753767,0.953547894955,0.161928683519,/Gesture-2-1707602644/1707602659.5.png
0.0,0.0,0.0,32.5417938232,171.805587769,44.2443008423,0.0,0.0,0.0,-0.235065042973,0.775966346264,0.585338056087,/Gesture-2-1707602644/1707602659.77.png
0.0,0.0,0.0,35.015537262,174.057250977,66.6075820923,0.0,0.0,0.0,-0.0837437435985,0.827641785145,0.554973959923,/Gesture-2-1707602644/1707602660.03.png
25.7875347137,181.703475952,53.1048316956,0.0,0.0,0.0,0.0177201740444,0.927889108658,0.372434943914,0.0,0.0,0.0,/Gesture-2-1707602644/1707602660.3.png
13.1369094849,162.765625,110.488136292,0.0,0.0,0.0,-0.172106534243,0.978205144405,0.116163596511,0.0,0.0,0.0,/Gesture-2-1707602816/1707602824.5.png
8.35716629028,183.309188843,37.7150192261,0.0,0.0,0.0,-0.0444917716086,0.87975525856,0.473340451717,0.0,0.0,0.0,/Gesture-2-1707602816/1707602824.76.png
28.3105945587,189.12437439,37.5239486694,0.0,0.0,0.0,0.00975772272795,0.881785809994,0.471549153328,0.0,0.0,0.0,/Gesture-2-1707602816/1707602825.02.png
34.986743927,178.738693237,57.2409172058,0.0,0.0,0.0,-0.221143364906,0.896092474461,0.384855657816,0.0,0.0,0.0,/Gesture-2-1707602816/1707602825.29.png
31.4479808807,179.603134155,61.3958320618,0.0,0.0,0.0,-0.246545240283,0.906053006649,0.343923449516,0.0,0.0,0.0,/Gesture-2-1707602816/1707602825.56.png
32.7785224915,181.561935425,41.1923370361,0.0,0.0,0.0,-0.0210194215178,0.906486570835,0.421711087227,0.0,0.0,0.0,/Gesture-2-1707602816/1707602825.82.png
26.6286697388,188.613677979,36.9996452332,0.0,0.0,0.0,0.180543348193,0.799503326416,0.572886109352,0.0,0.0,0.0,/Gesture-2-1707602816/1707602826.09.png
