0,0,0,-14.6688566208,181.78465271,122.558074951,0,0,0,0.414719671011,0.907654106617,0.0645878836513,
0,0,0,-9.0642156601,160.613937378,89.06640625,0,0,0,0.399688690901,0.914736449718,-0.0592132098973,
0,0,0,-27.0343170166,168.103652954,64.2910614014,0,0,0,0.523058772087,0.852274119854,0.00619647605345,
0,0,0,-52.0212364197,160.856491089,67.0642700195,0,0,0,0.462701320648,0.884833574295,-0.0545619726181,
0,0,0,-10.7388067245,150.014205933,89.015296936,0,0,0,0.45178258419,0.878842115402,0.153391629457,
0,0,0,-43.3745956421,140.601196289,72.9718093872,0,0,0,0.501825451851,0.861581921577,0.0764710307121,
0,0,0,-8.99698448181,157.826248169,94.0485992432,0,0,0,0.437816888094,0.889078021049,0.133628740907,
0,0,0,-30.3844947815,151.435516357,82.1210632324,0,0,0,0.445382714272,0.894050419331,0.048042666167,
0,0,0,-9.16040611267,161.71697998,92.7442855835,0,0,0,0.410720556974,0.910334408283,0.0509886667132,
0,0,0,-59.5908546448,162.883178711,85.6340484619,0,0,0,0.200874984264,0.97886288166,0.0384274944663,
0,0,0,-10.7522907257,173.840927124,92.1571807861,0,0,0,0.31817266345,0.911967456341,0.259000897408,
0,0,0,-11.8636512756,189.927276611,101.33165741,0,0,0,0.287856370211,0.871044754982,0.398019790649,
0,0,0,-41.1482658386,165.829971313,84.7845993042,0,0,0,0.49182343483,0.870519578457,0.0174741186202,
0,0,0,2.86141610146,171.422821045,100.36505127,0,0,0,0.470146000385,0.817813515663,0.331879109144,
0,0,0,-40.7165603638,168.374450684,75.658416748,0,0,0,0.460179328918,0.887655556202,0.0173965711147,
0,0,0,2.27430796623,175.943313599,98.2247238159,0,0,0,0.421336501837,0.854353189468,0.304230421782,
0,0,0,-22.5239448547,180.481704712,82.8488006592,0,0,0,0.430548489094,0.891433656216,0.141329407692,
0,0,0,-40.761100769,171.558349609,79.7077331543,0,0,0,0.500630557537,0.86520922184,-0.0279651246965,
0,0,0,14.2576742172,174.591949463,105.32119751,0,0,0,0.511422693729,0.815283477306,0.271587401628,
0,0,0,-33.4012413025,166.964019775,78.9654464722,0,0,0,0.551921069622,0.831954538822,0.0568756274879,
0,0,0,14.5666847229,171.877838135,112.274902344,0,0,0,0.496984630823,0.80076032877,0.334348887205,
0,0,0,-4.562104702,179.520187378,87.7111740112,0,0,0,0.359655529261,0.92037576437,0.153480947018,
