64.2720108032,139.128173828,133.350311279,0,0,0,-0.40843257308,0.907893121243,-0.0944082885981,0,0,0,
13.6723794937,145.336120605,104.994827271,0,0,0,-0.836444854736,-0.511826455593,-0.195942893624,0,0,0,
-5.78825235367,156.179244995,95.3280334473,0,0,0,-0.702694833279,-0.711371064186,0.0130820404738,0,0,0,
34.8648262024,175.495025635,102.45349884,0,0,0,-0.809757709503,0.586669027805,-0.0105796344578,0,0,0,
4.97517585754,158.513275146,103.603263855,0,0,0,-0.777299761772,0.613238573074,-0.140511646867,0,0,0,
2.17110800743,163.275192261,92.8128356934,0,0,0,-0.00116716627963,0.999542057514,-0.0302371103317,0,0,0,
10.5497865677,148.639404297,92.3698730469,0,0,0,0.0905804559588,0.995880961418,-0.00403959816322,0,0,0,
-21.3000564575,141.774429321,88.7290878296,0,0,0,-0.17311181128,0.960214138031,-0.219137132168,0,0,0,
0,0,0,-56.4177627563,239.940292358,225.649429321,0,0,0,0.156762182713,-0.828305125237,-0.537899851799,
0,0,0,23.3309936523,157.050506592,101.368354797,0,0,0,-0.833517491817,0.389548152685,0.391791820526,
0,0,0,-48.536895752,147.818084717,90.7774276733,0,0,0,0.65744638443,0.748552918434,-0.0862133204937,
0,0,0,5.06980037689,143.536071777,108.908287048,0,0,0,0.342314481735,0.933939576149,-0.102847628295,
0,0,0,-15.1650943756,143.893707275,101.064277649,0,0,0,0.369167327881,0.918189764023,0.143676713109,
0,0,0,41.2574501038,168.258239746,96.8580703735,0,0,0,-0.0654606148601,0.996174454689,0.0578908398747,
0,0,0,-36.4038848877,162.327941895,93.0129470825,0,0,0,0.962520301342,0.269630759954,-0.0292216856033,
0,0,0,3.44240188599,148.399108887,109.86113739,0,0,0,0.381267756224,-0.867931187153,-0.318324327469,
0,0,0,-2.3358695507,140.068695068,114.208007812,0,0,0,-0.673819959164,0.429855972528,0.600991308689,
0,0,0,-52.9331932068,134.339248657,94.114402771,0,0,0,0.885374486446,0.418866813183,-0.201649695635,
