111.440742493,355.535095215,-222.274871826,0,0,0,0.898633003235,0.0995927080512,0.427247017622,0,0,0,/Gesture-3-1707628417/1707628438.2.png
68.9292526245,148.876327515,-188.041442871,0,0,0,-0.270437955856,0.96170181036,-0.0446418263018,0,0,0,/Gesture-3-1707628417/1707628438.46.png
-100.424041748,180.930084229,35.4341964722,77.9016189575,180.913650513,5.91728496552,0.411046683788,-0.910406291485,-0.0469149053097,-0.405855536461,-0.911977469921,0.0598198063672,/Gesture-3-1707628417/1707628460.11.png
-73.4412689209,169.406326294,16.9827594757,82.1522903442,167.688903809,24.9185276031,0.38896715641,-0.921206116676,-0.00915792584419,-0.397765398026,-0.917371451855,0.0145716881379,/Gesture-3-1707628417/1707628460.38.png
-73.5591812134,172.223175049,16.9274101257,94.4563674927,169.489700317,24.2593669891,0.415017843246,-0.90957814455,-0.0206839535385,-0.374978154898,-0.921937584877,0.0970695316792,/Gesture-3-1707628417/1707628460.64.png
-38.4219322205,178.439956665,13.8017873764,34.3087348938,172.173599243,46.8037261963,0.764611661434,0.640314340591,-0.0732565298676,-0.987919569016,0.0998063534498,0.118547908962,/Gesture-3-1707628417/1707628460.9.png
0,0,0,44.0259475708,199.113922119,3.58365106583,0,0,0,-0.876177430153,-0.43685773015,0.203637987375,/Gesture-3-1707628417/1707628461.17.png
-73.6538467407,194.354934692,1.87027049065,77.3577270508,211.16192627,31.8003730774,0.411210328341,-0.901144981384,-0.137272492051,-0.634176790714,-0.771400213242,-0.0525503568351,/Gesture-3-1707628417/1707628461.43.png
-86.8769302368,185.809173584,18.4976615906,76.4358444214,218.558807373,19.8867950439,0.420589357615,-0.907247960567,-0.00240504485555,-0.68620890379,-0.726733803749,0.0312296058983,/Gesture-3-1707628417/1707628461.7.png
-91.6953277588,223.675338745,47.6388206482,85.9399871826,202.039993286,-11.4843673706,0.656947374344,-0.738372147083,-0.15240304172,-0.636583089828,-0.770912110806,0.0213669519871,/Gesture-3-1707628417/1707628461.96.png
-93.3837356567,218.033401489,33.5037841797,93.2065582275,202.930465698,9.97653102875,0.703055977821,-0.704866051674,-0.0942133814096,-0.632863223553,-0.774115860462,-0.0151257067919,/Gesture-3-1707628417/1707628462.23.png
-95.0328369141,217.793838501,31.6207942963,84.9257965088,234.920257568,0.438658982515,0.811435103416,-0.580943405628,-0.0638578012586,-0.707572042942,-0.706639230251,0.00167034915648,/Gesture-3-1707628417/1707628462.5.png
-95.2178955078,223.435317993,41.3941612244,88.2363815308,224.70980835,1.94518971443,0.777069628239,-0.612126767635,-0.146504729986,-0.641507863998,-0.764390766621,-0.0646096616983,/Gesture-3-1707628417/1707628462.76.png
-91.9582824707,221.476760864,41.6236953735,83.2983169556,210.182693481,7.56131649017,0.757784724236,-0.650398850441,-0.052379347384,-0.580585598946,-0.811739206314,0.0632439032197,/Gesture-3-1707628417/1707628463.03.png
-103.108718872,237.964019775,43.0970458984,93.997467041,209.639343262,2.14328074455,0.507443606853,-0.840339481831,-0.190605863929,-0.683203577995,-0.73022711277,-0.00108971097507,/Gesture-3-1707628417/1707628463.29.png
-91.945892334,235.160064697,61.062122345,77.7959060669,191.208587646,-5.37937355042,0.445328831673,-0.873959779739,-0.194618940353,-0.545831501484,-0.832478284836,0.0951201841235,/Gesture-3-1707628417/1707628463.56.png
-93.427696228,219.481338501,77.9389572144,54.6026725769,193.428497314,-18.381319046,0.471546053886,-0.875801444054,-0.103034630418,-0.457901090384,-0.888363420963,-0.0337196886539,/Gesture-3-1707628417/1707628463.82.png
-98.4478149414,218.758743286,60.9050140381,50.6585388184,179.217666626,28.7510433197,0.596921682358,-0.802261650562,-0.00779413664714,-0.55983877182,-0.81724780798,0.136698678136,/Gesture-3-1707628417/1707628464.09.png
-86.238243103,212.949493408,48.1968955994,56.2085647583,187.367675781,52.790435791,0.674309492111,-0.736809790134,0.0491737239063,-0.683684468269,-0.729777693748,0.000229451485211,/Gesture-3-1707628417/1707628464.35.png
-104.701042175,200.769165039,71.7099609375,68.2035369873,194.407775879,18.1763153076,0.607118666172,-0.794464349747,0.0152753693983,-0.643869519234,-0.765034735203,-0.0124057894573,/Gesture-3-1707628417/1707628464.62.png
-97.4764099121,213.149749756,63.2878341675,82.9643554688,195.167861938,21.3336830139,0.718736112118,-0.69393247366,-0.0433139353991,-0.620941281319,-0.783846437931,-0.00408991938457,/Gesture-3-1707628417/1707628464.89.png
-99.3341293335,197.658309937,70.7058792114,91.2320785522,203.413986206,35.5029525757,0.66917091608,-0.74126470089,0.0523151792586,-0.697130739689,-0.706162035465,-0.123870328069,/Gesture-3-1707628417/1707628465.15.png
-130.410415649,215.053115845,78.428276062,94.5986099243,176.414932251,4.03419685364,0.629499971867,-0.759948611259,-0.161888718605,-0.536260664463,-0.842153072357,0.0565918982029,/Gesture-3-1707628417/1707628465.42.png
-138.09236145,199.304504395,71.0370635986,87.5946502686,197.29927063,18.0499362946,0.759502828121,-0.649603247643,-0.0342206656933,-0.739154875278,-0.653465569019,0.163195833564,/Gesture-3-1707628417/1707628465.68.png
-85.7852935791,190.587478638,38.8817100525,66.4933547974,205.670288086,24.0752029419,0.716562509537,-0.678315103054,-0.162563160062,-0.708599209785,-0.705482065678,-0.0134988278151,/Gesture-3-1707628417/1707628465.95.png
-97.3083343506,184.185928345,52.915096283,59.1022186279,205.256362915,22.4230747223,0.820396184921,-0.571615219116,-0.0143563561141,-0.77338206768,-0.633670330048,-0.0184943191707,/Gesture-3-1707628417/1707628466.21.png
-116.00151062,195.154510498,55.8495864868,54.8774223328,204.847991943,27.4600315094,0.894061148167,-0.447834938765,-0.00992752052844,-0.814595103264,-0.570632815361,0.103985838592,/Gesture-3-1707628417/1707628466.48.png
-113.829109192,204.954696655,57.844669342,64.1837921143,213.583953857,35.9990768433,0.633606791496,-0.748128831387,-0.197093009949,-0.777040421963,-0.617163836956,-0.123761862516,/Gesture-3-1707628417/1707628466.74.png
-96.0059509277,197.42137146,62.8648300171,69.1003265381,203.992095947,48.3441467285,0.568828165531,-0.81934350729,0.0714896842837,-0.792016685009,-0.610471189022,0.00587935186923,/Gesture-3-1707628417/1707628467.54.png
